review_id,review_text,rating,date,category,confidence
294,Apart from the view and all we had to wait approximately 5 hours to get to the top and make the way back. It's great up there but still that queue is pretty bad.,3,2023-07-07 15:07:04.347000+00:00,Crowding and Queues,0.8167147040367126
295,Nothing special,2,2023-07-01 07:05:35.067000+00:00,General Experience Complaint,0.6898671388626099
296,"This is a wonderful site !
However price is way too expensive at 9350.
A lot of people decide to only hike the mountain beside it because it is too expensive.
Ticket need to be bought at museum or online.
Open around 6:30.",3,2023-06-29 08:36:40.640000+00:00,Ticket Price Issues,0.49601083993911743
297,Overpriced! 30 USD,2,2023-06-27 15:57:06.025000+00:00,General Experience Complaint,0.4552014470100403
298,"The place itself is beautiful and the short ""hike"" is super easy. Two stars are only as ""protest"" against the pricing policy of Sri Lanka with foreigners.",2,2023-06-21 07:01:20.832000+00:00,General Experience Complaint,0.36744174361228943
299,"Nice view, demanding hike, but with 30 Dollars very expensive",3,2023-06-19 06:42:15.938000+00:00,Climbing Difficulty,0.7531933784484863
300,Love this place,2,2023-06-17 09:00:48.149000+00:00,Staff or Guide Service Issues,0.3257012367248535
301,"The site is stunning, but it's not normal to pay $30 for entry to a place you can visit in less than three hours. A local pays 100 rupees, while you pay 9,000 rupees—90 times more! It's outrageous. This happens at all the World Heritage sites in the area (Polonnaruwa, $25). It seems they don't want tourists coming. Restaurants charge three or four times the normal price, and the portions are much smaller. Until things change significantly, this place is not at all recommended if you want to visit some of Sri Lanka's most important sites.",1,2023-06-15 18:14:55.822000+00:00,General Experience Complaint,0.38431355357170105
302,"There is no need to stay Sigiriya. This is not worth it place. Stay somewhere else city form there come early morning visit Rock and go back. There is nothing in Sigiriya, only Rock mountains.",3,2023-06-15 17:19:13.676000+00:00,General Experience Complaint,0.4551318287849426
303,"The infrastructure to climb is deteriorated and insecure, in some parts the steel railings are corroded by humidity and replaced only by ropes, the place is beautiful but dangerous, any trip can cause an accident or kill you.
The price is too expensive US$30 per person.",3,2023-06-11 06:48:05.853000+00:00,Facilities and Maintenance Issues,0.32100343704223633
304,"If you happens to be a non saarc foreigner you will be charged usd 30 per person as of 10th June 2023.for a family of 4 adults, total will be a shocking 30×4=120 usd..",1,2023-06-10 14:11:31.862000+00:00,General Experience Complaint,0.3495948612689972
305,"You have to get there early, otherwise it's very crowded. The guides and Tultuk drivers are annoying. They're always on your heels. Somehow, everyone just wants money.",2,2023-06-10 01:26:42.903000+00:00,Crowding and Queues,0.5488130450248718
306,My phone missing,1,2023-06-09 03:15:40.086000+00:00,General Experience Complaint,0.6163668036460876
307,"It's far too expensive for what it is (US$30 for tourists). It's a rip-off considering it's a mountain you can see quickly, and it's all stairs. The views are nice, but I definitely prefer the views from its little sister, Pidurangala Mountain, where you can also see Lion's Rock itself, and the climb is much more pleasant. If you go, it's best to go early in the morning because the heat is unbearable.",3,2023-05-29 07:30:51.378000+00:00,General Experience Complaint,0.27968835830688477
308,The history behind this place is really intresting but after visiting Polonaruwa(25$) and Anuradhapura(25$) I have to say that 30$ for a ticket is simply a robbery for what this place is offering. Unless you are a history freak (add another 20-25$ for a guide) I would say you will better spend the money to climb nearby Pigirya and to see a beautiful sunset there.,2,2023-05-26 16:22:57.058000+00:00,Ticket Price Issues,0.7621904611587524
309,"Not worth visiting, Avoid spending money on it, Rather donate to needy and Enjoy
Price is 10000LKR
5x More then Pyramid of Giza& Sphinx
100x more then Srilankan pays",1,2023-05-20 02:12:03.303000+00:00,General Experience Complaint,0.4199352264404297
310,"This place totally scam. There is a tour guide force me to guiding me. He said you cannot walk without a tour guide.

When i realized there are many visitor without tour guide go to sigiriya.

Also you need to paid in dollar. It is really expensive for me for 30 usd. I have 50 dollar and the changes is 20 usd. You can can see the entrance ticket you buy is little bit dark. When i realized they give me 20usd change with little bit scratches when i finish in sigiriya. Now, i cannot change my money because of that scratches.

This place is not worth to visit. Many scam and tourist trap in this location. Even the officer doing the trap also. You must be very careful to visit this place.",1,2023-05-19 15:56:05.836000+00:00,General Experience Complaint,0.37555718421936035
311,"The place is beautiful, but the entrance fee is a killer: $30 per person. If you're coming with your family, be kind enough to shell out a hefty sum. It's $150 for us.  It would be great if they offered a discounted family ticket.",3,2023-05-12 16:46:30.184000+00:00,Ticket Price Issues,0.3557622730731964
312,Beautiful location. Poorly managed. The Sri Lanka Tourism Promotion Bureau and Central Cultural Fund who manage this site are discriminating against residents who look foreign forcing them to pay tourist rates irrespective of presenting a national ID or visa. They also pushed for payment in USD in cash. This is a regular occurrence.,1,2023-05-10 12:44:36.130000+00:00,General Experience Complaint,0.6233225464820862
313,"Overpriced world heritage site. I understand the money is used to keep the sites but it feels too much for what it offers.

You can pay by card in usd and buy tickets online in advance too.

I was initially going to skip it due to pricing but people kept telling me it was worth it amd as one never knows if you'll be back to the country I thought I'd spend the cash and visit it.

It is a nice historic site and has some beautiful views from the top but for me it was not worth the price (half the price would have seem reasonable but 30usd is too much). If you're not a history geek and want some nice views Pidurungala offers beautiful views at a fraction of the price (+-3usd Vs 30usd).

It's a lot of stairs to get up the top so if you're unfit or have some mobility issues it's something to keep in mind.

Better visit early in the day, as soon as they open, so it's not so crowded and not too hot. Take some water and snacks with you.
Going up and down, checking everything out and stopping for pictures and videos it should take you a minimum of 2-3h to see.

The museum (where you buy the tickets in person) is not really worth it. But you can at least cool down a bit inside for 30min and see it after being outside.",3,2023-05-10 02:41:49.780000+00:00,Ticket Price Issues,0.45107921957969666
314,the Place was wonderful  and a great place to visit. But the service sucks.,1,2023-05-09 05:17:08.098000+00:00,General Experience Complaint,0.6050583124160767
315,"The scenery is beautiful, but I went on a weekend and the crowds were awful. Tickets cost $30 per person for foreigners and only $1 for Sri Lankans!

I didn't go upstairs because it was too crowded and hot. I walked around downstairs and then went upstairs.",3,2023-05-06 11:19:31.184000+00:00,Crowding and Queues,0.35235100984573364
316,A rip-off entry price,1,2023-05-05 18:23:08.629000+00:00,General Experience Complaint,0.45936936140060425
317,"It's hard to say whether to give this 3 or 4 stars. From an archaeological perspective, it deserves 5 stars, though. It's a beautiful site to walk through.
A minor drawback is that the ticket office for foreigners is located in the museum, while for locals it's along the path from the parking lot.
You can walk around the perimeter of the complex for free (that's outside the moat). (So, you can't walk to the Lion's Paws for free!)
Bring children who aren't yet able to walk much in a child carrier, as strollers don't work on all the stairs.
You do have to climb some stairs to reach the Lion's Paws. The rock itself is manageable; the stairs are good, and someone in good shape can easily run up. (Otherwise, take your time, take it easy, and you'll get there naturally).
The sun can indeed be quite hot (there's little shade on the climb, so keep that in mind).
The climb to Lion Rock is, incidentally, much easier than its smaller counterpart, Pidurangala Rock, because the latter doesn't have any stairs. The museum isn't large, but it's nice to grab an ice cream or something cold at the café on your way back after the climb. The museum's air conditioning is nice and cool. The content, especially in the air-conditioned section, is worth checking out (after all, you paid for it).

As a side note: I don't understand why people from a SAARC country pay less than a Westerner... (it feels discriminatory and shouldn't be necessary, I think).",3,2023-05-04 09:06:56.428000+00:00,General Experience Complaint,0.2765815258026123
318,"The place absolutely wonderful - I liked the views and hike to the top, the ancient ruins are stunning.

The big issue of this place are huge lines at the ticket booth - there are 3 sales windows but usually only one is open. We had to wait 30 minutes to buy tickets. You spend 30usd (which is a lot, I think) to enter this site, and expect the smooth purchase of the ticket, however, it is quite vice versa experience.

I asked our guide and he confirmed that it is usually like this every time.",2,2023-05-01 13:51:39.885000+00:00,Crowding and Queues,0.8099451661109924
319,"Total scam. You pay 93 times more than the locals (FOR A HIKE, just the entry, nothing more). It’s totally ok to pay more as a tourist, but that is a joke!",1,2023-04-29 08:11:37.542000+00:00,General Experience Complaint,0.3910547196865082
320,"Do not come here, go hike the mountain nearby. Nice views, but waaay too expensive! I paid 30$, my local company 30c. That’s madness. And you get nothing, but access to do the hike.
Realistically this should not cost more than 8$ for foreigners. And that’s already considering the current economical state of the country…",1,2023-04-24 17:18:07.196000+00:00,General Experience Complaint,0.609906792640686
321,"For Canadian, 30$US = 40$ Can, I traveled canada from west to east and I  don't remember paying that much for an admission fee...",1,2023-04-24 04:25:28.169000+00:00,General Experience Complaint,0.31464722752571106
322,Overpriced tourist trap. Price discrimination for forgeiners is just unbelievable. Go this way and there will be 0 tourists in future.,1,2023-04-18 15:57:40.100000+00:00,General Experience Complaint,0.6655028462409973
323,Plenty of scammers that call them self sigiriya guides. Careful with thems. They are waiting for you when you just arrive. With white shirt moast of them that says sigiriya trourists guide,1,2023-04-11 04:53:13.630000+00:00,General Experience Complaint,0.33221670985221863
324,"Very expensive! The facilities don't look very inviting. For a world heritage this place lacks a specific standard which I expected. Toilets where smelly and dirty. Stairways to the rock didn't look trustworthy. Also there are people who want to make you buy a tour or souvenirs and stuff, whom are very annoying knowing that you frkn pay 30 $ for climbing that rock. That's enormous!  I guess UNESCO should check more often, if this place is worth being called world heritage, to be honest. If I pay that much I don't want to be bothered.",3,2023-04-06 10:47:26.153000+00:00,Facilities and Maintenance Issues,0.500626266002655
325,"If you are travelling to sigirya it is definitely the top attraction, however as a foreigner you have to pay a greatly inflated price of 30$ which in my opinion is not warranted",3,2023-03-28 16:02:14.785000+00:00,Ticket Price Issues,0.599639892578125
326,"It's a very nice location and scenery. I enjoyed the view from the top, especially if you go early morning. However, I feel like they want to compensate the lost money from the crisis and the inflation with an extraordinary high price. In fact it might be one of the most expensive monuments in the world. Consider that to go up the Eifel Tower it's about 12$ and Akropolis 21$. So asking 30$ for something that is pure nature is out of place. But still not regretting of going up there.",2,2023-03-27 05:50:24.668000+00:00,General Experience Complaint,0.3318544626235962
327,"It's nice, yes, but costs 100 times more for foreigners than for locals.

9900 for tourists, 100 rupees for locals

That's crazy",3,2023-03-26 14:54:38.419000+00:00,General Experience Complaint,0.465780645608902
328,"Sigiriya it self is beautiful, but they take 10500 LKR from tourists and 100 LKR from locals..
I was very surprised by this huge difference :(
I would not repeat this again.",2,2023-03-19 07:09:53.802000+00:00,General Experience Complaint,0.6157130599021912
329,"It's truly beautiful there, and the object is worth seeing, but I think it's unfair to pay roughly the same entrance fee as 120 locals. $30 per foreigner plus a ticket, so you have to pay another $25... which is why there are so few tourists there. I would give more, but only on a donation basis. What I also don't like is that you don't get a nice ticket or a souvenir brochure for the price. The object is worth 5 stars, but the price—5 stars!!!!!",3,2023-03-19 06:42:38.666000+00:00,Ticket Price Issues,0.5303947329521179
330,Best,1,2023-03-17 16:49:53.022000+00:00,Staff or Guide Service Issues,0.2648872435092926
331,Much expensive for foreigners 10500 lkr,3,2023-03-12 11:26:11.915000+00:00,Ticket Price Issues,0.4465866982936859
332,"Entrance fee for foreigners: 10,500 Rs.

Entrance fee for locals: 100 Rs.",1,2023-03-09 05:19:48.597000+00:00,General Experience Complaint,0.30882278084754944
333,"An incredible concourse of people. Those wanting to go up use the same route as those wanting to go down. It's unimaginable what would happen if panic broke out here. There's a line of people at the first elevation, and the wait is about an hour.
Locals pay €0.57, tourists $30.",1,2023-03-05 07:03:52.924000+00:00,Crowding and Queues,0.6530968546867371
334,"I have just returned from the Lion Rock, so here's a review while it is still fresh in my head. First of all, the site in magnificent. However, is a $30 entrance fee really necessary? It didn't feel like good value to me. Next up, there are an army of ""guides"" who will appraoch you for work (inside and outside of the park), if you don't have a ""guide"" already with you - This becomes irratating. If the park's management wants to charge $30 entrance fee, why not include a guide within the price of the ticket and put back some money into the local economy. Then clean out all the grifters who try to befriend you along the way. Coming out of the park, you are met by a colony of sellers - it's like going through a major airport's duty free. It's a beautiful place but it could be a lot better organised and managed.",3,2023-03-03 08:58:20.143000+00:00,Ticket Price Issues,0.3363298177719116
335,"22,200 Rupees. That’s how much it cost for 2 people. And at that price point, you would think the toilets would be decent. Nope. Stalls didn’t lock. No toilet paper. No hand soap. 2 out of 3 Water faucets didn’t work. Mangey monkeys and dogs with scabs everywhere. Climbing around this place is not worth the price.",1,2023-02-20 17:11:00.267000+00:00,Facilities and Maintenance Issues,0.3726421296596527
336,"It will be a adventurous memory on climbing sigiriya,and nothing better at the top,just the rests of the castles .You can get a free aqua treatment up there at the pond.And at the way of returning you can see the paintings and the mirror wall.
But it was a good place for visit once.But you should spend 3 hours+ there for climbing up and down.",3,2023-02-18 15:33:32.524000+00:00,Climbing Difficulty,0.3971775770187378
337,"The entrance fee and access to climb the mountain and explore the ruins and surrounding area are unreasonably high. The price of $30 is an absolute disgrace! For example, the cable car ride up Monserrate Mountain in Bogotá costs $12, or the walk is free.",1,2023-02-18 08:17:48.403000+00:00,Ticket Price Issues,0.38693636655807495
338,"Far too expensive for just a view… go to the other rock, the view is much nicer there.",2,2023-02-16 14:14:48.952000+00:00,General Experience Complaint,0.4765116274356842
339,"Unfortunately, I was somewhat disappointed by the climb and the view today. It's all too touristy, and despite a long wait, you only reach the top in about 15-20 minutes. So, it's not really a challenge. It was very crowded, and well, ultimately, it just wasn't what I expected, especially after visiting the rock formation next door the day before. The entrance fee is massively high compared to what locals pay. 30 USD for me versus 500-1000 rupees for locals. Pure rip-off.",2,2023-02-13 11:25:33.717000+00:00,Crowding and Queues,0.6749624609947205
340,"100 rupees for locals and 30 USD for “foreigners”.

It’s ok to ask for donations but to charge an absurd amount and be treated with 0 service and unpleasant security officer.",1,2023-02-08 09:09:28.165000+00:00,General Experience Complaint,0.495961993932724
341,"WARNING: for all foreigners, this place is the biggest scam we have encountered so far. 30 USD (11100 Rupees) for foreigners and only 100 Rupees for locals
every guide there tries to rip you off

really not worth the money",1,2023-02-08 07:45:48.420000+00:00,General Experience Complaint,0.4980008006095886
342,"The rock is okay, but I don't understand at all why climb so high and pay a fortune to see the trees from above? I know it's a historic site, I'm not ignorant, I climbed up there and asked myself a question. Why? For me, I could see from the outside and then fall.",2,2023-02-06 15:20:13.958000+00:00,General Experience Complaint,0.30476316809654236
343,Entrance fee: $35,1,2023-02-05 17:07:06.646000+00:00,Ticket Price Issues,0.5901638269424438
344,"TOO EXPENSIVE, Sri Lankans paying 500 rupee and we have to pay 30 us dollars",1,2023-01-31 06:02:30.378000+00:00,General Experience Complaint,0.48262712359428406
345,"An interesting archaeological site. However, the large number of visitors and the entrance fee for foreigners, which is 125 times higher than for locals, detract from the overall impression.",2,2023-01-21 08:57:39.011000+00:00,Crowding and Queues,0.23908740282058716
346,"Just another discriminatory place in Sri Lanka. Foreigners have to pay USD30 to visit this place.
It's good to see that they don't need tourists!",1,2023-01-20 04:26:09.187000+00:00,General Experience Complaint,0.43984857201576233
347,"I would highly recommend coming here with a guide. This is quite a spectacular site, however it lacks information and without a guide I feel you wouldn’t get the same experience. The ticket price for foreigners is very expensive 30 USD (although I heard it’s even more now). They need to realise that if you want to charge European prices (actually this is more than European prices) then you need to provide European standards. For this price people want to leave feeling educated about the site and shouldn’t have to fork out even more cash for a guide.",1,2023-01-18 10:11:03.052000+00:00,Ticket Price Issues,0.5426085591316223
348,"Well, we came from a long way, so we're tired, but Sigiriya is good, funny time, the most dangerous places have been renovated",1,2023-01-15 04:17:16.197000+00:00,General Experience Complaint,0.5187340974807739
349,When we get there it was raining,3,2023-01-10 15:58:14.949000+00:00,General Experience Complaint,0.3807218074798584
350,It's great experience for sri Lankans. However it does not meet anywhere close in facilities compared to the price paid by foreign nationals. Much can be done when then charge is USD 30/-,3,2023-01-03 13:13:08.227000+00:00,General Experience Complaint,0.3900343179702759
351,"Impressive place, steeped in history. The climb is strenuous, but absolutely worth it. Great views. Please bring plenty of water! Unfortunately, the self-proclaimed ""guides"" ruin everything and constantly try to rip you off. It's incredibly annoying.",3,2023-01-01 17:25:34.073000+00:00,Staff or Guide Service Issues,0.4684361219406128
352,"Entry costs 30 USD for foreigners, which is almost 12,000 rupees. A ticket for residents costs 100 rupees. That means I can invite 120 residents ‍️. A bit of an exaggeration by Sri Lanka... and I, a former Sri Lankan citizen, wanted 30 USD from me... A rip-off!?",1,2022-12-30 10:31:00.627000+00:00,Ticket Price Issues,0.4978315532207489
353,"Okay. Nice, but totally overpriced for what it is, and packed with people...

Personally, I really preferred Pidurangala Rajamaha Viharaya.",2,2022-12-30 04:00:54.055000+00:00,General Experience Complaint,0.3296978175640106
354,Do not buy tickets online. It's useless and more expensive. You still have to get the tickets from the museum.,1,2022-12-27 14:33:49.805000+00:00,General Experience Complaint,0.3451138734817505
355,This place for historical. Most Tourists liked came place. Your enjoy trip place,3,2022-12-15 15:33:22.652000+00:00,General Experience Complaint,0.4467872083187103
356,Crazy amount of money,2,2022-11-23 04:02:04.178000+00:00,Staff or Guide Service Issues,0.22489160299301147
357,"The fee for foreigners is a steep $30, and the harassing guide is $15. There is an ATM on the premises.
It took 45 minutes to climb. The view is usually hazy. The stairs were made of iron and were built by cutting into the rock, so they are rusty. On the way back, it was scary to look down. Sigiriya Rock is not a place to climb, it's a place to look at. If you want a view, the smaller rock next to it might be better.",3,2022-11-17 23:31:20.908000+00:00,Climbing Difficulty,0.245093435049057
358,Vapi,1,2022-11-15 20:31:39.305000+00:00,General Experience Complaint,0.25313442945480347
359,Good,1,2022-10-29 06:14:17.868000+00:00,Heat and Weather Discomfort,0.2479572892189026
360,"Yes, it's true, tourists get ripped off, but not only here. Luckily, we had a local guide who showed us the whole area. I was disappointed, however, by the so-called ""Sky Girls"" (the rock paintings on the wall as we climbed). Everyone raved about them.",2,2022-10-21 22:43:50.485000+00:00,General Experience Complaint,0.33622968196868896
361,Such a rude rip off tourist trap. Over a hundred dollars to climb a mountain. In India you pay max 2 to 4 dollars for better monuments,1,2022-10-21 01:14:47.995000+00:00,General Experience Complaint,0.4564083218574524
362,Beautiful historical place.,1,2022-09-26 10:48:21.548000+00:00,Staff or Guide Service Issues,0.32404395937919617
363,"Looks fascinating in the photos.
But once you climb the top, you can get a nice view of the surroundings greeneries only. There's nothing much to see at the top. The ruins are not that great.",3,2022-09-18 10:20:00.836000+00:00,General Experience Complaint,0.30565696954727173
364,"$30 US for foreigners, or 12,000 Rs, 100 Rs for locals ‍ 100 times more! 
And at that price, taking photos or videos of the frescoes is prohibited!!!
A ridiculously high price, even though the site is very beautiful.",1,2022-08-25 09:28:16.493000+00:00,General Experience Complaint,0.3563968241214752
365,"$30USD entrance fee for the Lion’s rock. Ridiculous. Go to Pidurangala instead. or around it, you can see it",1,2022-08-12 06:13:15.574000+00:00,Ticket Price Issues,0.3689579367637634
366,"Very disappointing experience… We arrived (2,5h trip from Kandy) and they said nothing special when we bought the tickets there.. then we entered the place and all of a sudden someone told us that you couldn’t reach the top because of a wasp problem.. they told us to wait half the way for 10-15min so the problem could go away but we waited for more than 40 min and we still couldn’t go up. Our only goal was to see the lion’s feet. We almost didn’t see anything and payed 30 dollars pp which is a lot of money over here. When we came to the cashier we told our story and they just laughed in our faces ‘no refund’ when we asked for the manager they told us he was on vacation.. we went to three different people and nobody would help us. For us it was a total rip-off. The least they could do was give a little compensation but no.. so we drove 5 hours in total for nothing..",1,2022-07-23 12:50:20.643000+00:00,Staff or Guide Service Issues,0.40486273169517517
367,"There was a lady near the entrance of ticket scanner, she was very rude to the foriegners(who was 3 locals living in a foriegn country and a foriegner with them) . Moreover she got the foriegners to pay more for the tickets and even asked for their marriage  to enter, futher  she was very rude to us (locals) too. Please take actions regarding the above behavior. Other than every thing was fine.",3,2022-07-03 06:08:30.707000+00:00,Ticket Price Issues,0.6500551700592041
368,"BIG disappointment. The site is beautiful yes, but it lacks explanations, a little maintenance and above all, the price is unacceptable! About 60 times more expensive than for Sri Lankans! 30 euros to go up is way too much, but when you know that it's 50 cents for the inhabitants of Sri Lanka, it's worse. Tourists are not all rich, tourists will not come back to Sri Lanka if people continue to rip them off, it's logical...!!",2,2022-06-07 10:11:16.757000+00:00,Facilities and Maintenance Issues,0.5490402579307556
369,"Very bad quality. waste of money
Dont try burgerhut",1,2022-05-23 18:23:06.152000+00:00,General Experience Complaint,0.746654748916626
370,"DON'T WASTE YOUR TIME, EFFORT AND MONEY

This is a over hyped place most probably by locals to attract tourists and extort money. There is nothing special about this place, other than steep climbing of a huge rock using steel staircase.

Ticket for foreigners USD30 per person, USD15 for people from SAARC countries, for locals it is Sri Lankan Rupee 50/-.

The steel staircase is very narrow and most of the part climbing up and down use the same narrow path, so it slow down the movement of the people. With so many people climbing up and down on the narrow staircase, there is a chance of stampede like situation.  NOT AT ALL SAFE.

I had been to many UNESCO sites, this one is a BIG disappointment. CLIMB PIDURANGALLA ROCK INSTEAD. BETTER VIEWS, MORE FUN AND MUCH CHEAPER.",1,2022-05-02 13:23:50.798000+00:00,Ticket Price Issues,0.37391552329063416
371,"hello . This is sigiriya hill . Natural mountain, only can view this nature . History said that one sinhala king make this place . But when he comes before that hill was made by Tamil king Ravanan this is the true . But this is a good tourist place local have to pay 100 forign people have to pay 30$ . It's to hard to climb if you are not fit at body don't try to climb",3,2022-04-30 07:04:28.974000+00:00,General Experience Complaint,0.3673974573612213
372,"Seeing mixed reviews for the place as a “foreigner” charged USD30 / Rs10,000 (note they don’t take cards, cash only), I was a bit hesitant, but still went and I think it’s just ALRIGHT, therefore 2-star.

Of course the Pidurangala Rock climb offered more spectacular view (a bit more challenging, but doable as long as you’re careful enough) and a smaller crowd as almost all reviews suggested, I think it’s ok to see the Sigiriya Rock itself as well if you have time.

Otherwise, skip it.

My major impressions:

1. A shame that even with the charge for foreigners (200x of local fee of Rs50), the place didn’t invest much effort & money properly in maintaining the archaeological “ruins” one should expect to see at the top (many eroded), as well as the borderline-unsafe infrastructures, lack of clear signages… I’m all for supporting local economy and tourism, but did the authority utilize the foreigners’ “funding” properly?
2. People people people everywhere… (even tho I visited early at 8am!). if the charge that much for a UNESCO-listed heritage, could they at least restrict number of ppl visiting (both locals and foreigners), just like the Machu Picchu?? Like a daily or hourly cap? Seriously I don’t think the narrow metal staircase could hold that much weight with ppl on every step…
3. The primitive paper map given at the entrance gave me little info, so naturally you’d expect scammers everywhere offering to be your “guides” when you look a bit lost… the “map” was kinda a joke when you saw say a site 49, and the map had only got references for site 1-43…
4. Also a shame that I had not been told that the top part of the iconic Mirror Wall was actually CLOSED for maintenance when purchasing the ticket (I found out when chatting with a local in the summit) — and the info was also not shown anywhere online or at the site! So it’s even harder to justify the charge.

Verdict:

For this price (I know it’s hard to say whether it’s comparable coz it’s a different country), it’s equivalent to  a full-day entry price to Angkor Wat in Siem Reap (USD37) as of 2022) which’s much bigger and you can spend a whole day.

For Sigiriya Rock you’d spend just 2hrs (or at most 3 if u take more photos) for the whole climb, up and down. Also pls beware it’s already bloody hot at 9am on a sunny day, at 32 deg Celsius (April), so reasonably you wouldn’t spend much time resting on the top even in the shade unless you’ve carried plenty of ice packs with you!

Fairly disappointed to be honest.

Lower your expectations if you plan to visit.",2,2022-04-23 07:50:10.976000+00:00,Climbing Difficulty,0.37234148383140564
373,30 dollars for entry?!! No thank you,1,2022-04-22 04:11:22.216000+00:00,Ticket Price Issues,0.5388978719711304
374,"The place is absolutely amazing, but I had problems when trying to pay. They don’t accept € but yes $. I tried to pay with LKR and they sayed to me that must be in $.",1,2022-04-16 10:37:53.292000+00:00,General Experience Complaint,0.436235636472702
375,Too expensive????,2,2022-04-08 07:07:11.809000+00:00,Ticket Price Issues,0.34002161026000977
376,"Very disappointing, very expensive for what it is. So yes the view is beautiful but the gardens are not exceptional and what remains of the historic complex is far from worth the $30 that is asked of you. If we had to do it again, well... we wouldn't! The temple of Dambulla or the site of Polonnaruwa are much more interesting from every point of view.",2,2022-04-04 11:44:58.434000+00:00,General Experience Complaint,0.4662209153175354
377,Over priced and not worth the cost. Pidurangala near the Sigiriya rock is better choice if you want one of them or need a better experience.,2,2022-03-30 13:50:08.587000+00:00,General Experience Complaint,0.39393389225006104
378,Dangerous. Aggressive Wasp attacks happens regularly. My husband was stung ca. 100 times all over. We spent a day in hospital. Luckily nobody experienced an lifethreatning allergic reaction. If you‘re allergic. Don’t go!,1,2022-03-22 08:11:18.135000+00:00,General Experience Complaint,0.5123602151870728
379,"Not worth the long drive and $30.
Guides and souvenir sellers are suffocating at the beginning and at the end of the walk. Can't say I loved it there.

Good thing I got the tickets online. :)",3,2022-03-21 02:54:34.466000+00:00,Ticket Price Issues,0.3109966218471527
380,"Unreasonably expensive, the view from the top is not impressive at all. The most exciting part was the climb and the monkey that stole the last two sips of ginger beer.",2,2022-03-20 09:58:27.635000+00:00,General Experience Complaint,0.3062262237071991
381,Too expensive for tourist,2,2022-03-15 10:42:34.845000+00:00,General Experience Complaint,0.4003525972366333
382,"30 euros for not much. Completely overpriced, and the locals only pay 1 euro for admission. I call that racism.",1,2022-03-04 15:49:29.969000+00:00,General Experience Complaint,0.34200534224510193
383,"Not really interesting. Nice view and surroundings,but for the rest ruined remnants that need a lot of imagination. 30 dollars is a lot of money for little to see. Go to Dhambulla instead: stunning caves.",2,2022-03-03 05:32:54.620000+00:00,General Experience Complaint,0.4862915575504303
384,It's a scam. They sold fake products.,1,2022-03-01 15:58:02.893000+00:00,General Experience Complaint,0.38888609409332275
385,"It is a full day trip and you need to carry your water bottle with you entry fee charged is too much from foreigners
Difficult to go with children not recommended in rainy days also in sunny days so better start your trip in the morning itself and and end it before afternoon",3,2022-02-28 04:38:47.370000+00:00,General Experience Complaint,0.34021303057670593
386,Annual trip,1,2022-02-26 15:09:35.281000+00:00,General Experience Complaint,0.371534138917923
387,"Dear customer, the view is just as beautiful from the summit next door with the temple, and much cheaper! There's also a lovely view of the nearby lake.",3,2022-02-26 12:15:00.787000+00:00,General Experience Complaint,0.4346681833267212
388,"DON'T WASTE YOUR TIME, EFFORT AND MONEY
This is a over hyped place most probably by locals to attract tourists and extort money.
1. There is nothing special about this place, other than steep climbing of a huge rock using steel staircase.
2. Ticket for foreigners $30 per person, $15 for people from SAARC countries, for locals it is Sri Lankan Rupee 50/-.
3. The steel staircase is very narrow and most of the part climbing up and down use the same narrow path, so it slow down the movement of the people.
4. People come with big family and bring young children, so it terribly slow down the movement.  Some of the locals do not respect the Q system, they just bypass everyone and make their way in front of you with their friends and family members.
5. I went there on a full moon day (holiday in Sri Lanka), too crowded and long queue to climb up and even longer queue to climb down.
6. With so many people climbing up and down on the narrow staircase, there is a chance of stampede like situation.  NOT AT ALL SAFE.
7. I had been to many UNESCO sites, this one is a BIG disappointment.",1,2022-02-22 10:58:50.377000+00:00,Ticket Price Issues,0.36537379026412964
389,"Nice site… but hugely overpriced. Especially when you know the extreme difference between local fares and foreign fares. 30$ hike and view, no guide, no bottle of water. Even Acropolis visit is cheaper. Unless you a passionate of Sri Lanka history, you can get better view for much less money. But up to you.",2,2022-02-18 02:13:45.876000+00:00,General Experience Complaint,0.46207353472709656
390,"way to expensive! I do not understand why they would charge 25USD!! the infrastructure, meanimg the stairs going up the rock fortress, is rusty and full of holes! it would not surprise me if someone would get seriously injured in the future",1,2022-02-15 01:40:00.379000+00:00,Facilities and Maintenance Issues,0.434539794921875
391,Sigiriya forest,1,2022-02-10 18:03:54.701000+00:00,Staff or Guide Service Issues,0.23232689499855042
392,"No need to go for such crazy money (6090 SLR)
Visit Pidurangala instead",1,2022-02-05 18:40:30.120000+00:00,Ticket Price Issues,0.44789332151412964
393,"NO CARDS, CASH ONLY!
The price difference for tickets for locals and foreigners is just crazy (over x100). For 30$ per person there is hardly any infrastructure (no drinking water, no audio guides etc). The climb was shorter than I expected, it took us 2 hours and a half to cover the whole area. The place itself is beautiful!",3,2022-02-01 06:43:13.880000+00:00,Ticket Price Issues,0.659333348274231
394,Fantastic place,1,2022-02-01 05:27:36.549000+00:00,Staff or Guide Service Issues,0.33879873156547546
395,"30 dollars per person is a typical rip-off done in Sri Lanka. The neighbour rock climb is only 4 dollars and is open early morning so you can be on top for sunrise. This one does not open so early. We did not do it as it's about the sunrise view ... your choice to do both. If you do this one, do it rather in the late afternoon due to heat.",3,2022-01-30 06:52:32.593000+00:00,Climbing Difficulty,0.2339051365852356
